Motor Speed (krad/s), ESC signal (µs), 1000.0,159.3022445050872,88.54920108245935,
Motor Speed / Max (0..1), Actuator Output (0..1), 0.0,0.4040235869856118,0.5695794312081848,
Motor Speed (krad/s), Thrust (N), 0.0,0.0,1.3727023445872661,
Motor Speed (krad/s), Current (A), 0.0,2.4574248847069327,-3.2687574916765376,2.380021399716362,
Motor Speed (krad/s), Electrical Power (W), 0.0,15.534014072183524,-10.241452169690017,21.02911243307595,
Motor Speed (krad/s), Overall Efficiency (N/W), 0.0,0.13801510260084873,-0.1326555362732052,0.049520083177241415,-0.006691010511564751,
Thrust (N), Current (A), 0.0,0.8824005279480526,0.20278960274979274,
