Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (kgf/W),App message,95% settling time (s),Max acceleration (RPM/s),
0,1000,,,,-0.00022634238045589477,15.845204895994492,0.042474927671051085,0,0,0.6730239318903506,0,,
0,1000,,,,-0.00022634238045589477,15.846030600474737,0.04240243385637047,0,0,0.6719102644226526,0,,
0.02399500000104308,1000,,,,0.0007111018861151995,15.846607161040481,0.04627437615465207,0,0,0.7332918605449903,0,,
0.04799500000104308,1000,,,,0.0007111018861151995,15.847255180855647,0.04942931362556325,0,0,0.7833189464388458,0,,
0.071,1000,,,,0.0007111018861151995,15.848122806928789,0.04528871500109821,0,0,0.7177411171054026,0,,
0.09299500000104308,1000,,,,0.0007111018861151995,15.848338523842594,0.044570331543451594,0,0,0.7063657024205207,0,,
0.117,1000,,,,0.0007111018861151995,15.84967497745927,0.03858277809991589,0,0,0.6115244926111004,0,,
0.1389950000010431,1000,,,,0.0007111018861151995,15.849855846041482,0.04045225927596412,0,0,0.6411624781707256,0,,
0.16299500000104308,1000,,,,0.0007111018861151995,15.850574724072684,0.044200883235746335,0,0,0.7006094025982089,0,,
0.188,1000,,,,0.0011260662502039496,15.851652097940434,0.04291583365092381,0,0,0.6802868645275291,0,,
0.215,1000,,,,0.0011260662502039496,15.851825239085787,0.04011667234769532,0,0,0.6359224792293316,0,,
0.23899499999918045,1000,,,,0.0011260662502039496,15.852249957665736,0.04031794549189319,0,0,0.6391301497170332,0,,
0.2629950000010431,1000,,,,0.0011260662502039496,15.852516362135246,0.04238181728008305,0,0,0.6718584518895429,0,,
0.28899500000104306,1000,,,,0.0011260662502039496,15.853384451990705,0.043841273688048576,0,0,0.6950325666415785,0,,
0.313,1000,,,,0.0011260662502039496,15.854344520649244,0.04944518276609365,0,0,0.7839209624601173,0,,
0.339,1000,,,,0.001051373968730222,15.855165281461144,0.04591530413541899,0,0,0.7279947360156245,0,,
0.366,1000,,,,0.001051373968730222,15.855866971758948,0.047062106085604946,0,0,0.7462104935041592,0,,
0.3879950000010431,1000,,,,0.001051373968730222,15.856273278631123,0.04376038563665061,0,0,0.6938766334330163,0,,
0.41299500000104306,1000,,,,0.001051373968730222,15.857181132134116,0.044363661396951824,0,0,0.7034826144561311,0,,
0.4359950000010431,1000,,,,0.001051373968730222,15.85744466983019,0.04327689462912346,0,0,0.6862609620633966,0,,
0.4589950000010431,1000,,,,0.001051373968730222,15.858325401493754,0.04405643975866153,0,0,0.6986613577241616,0,,
0.48099500000104306,1000,,,,0.00013024361489762324,15.858819213217057,0.044187343373727886,0,0,0.7007590900762952,0,,
0.5029950000010431,1000,,,,0.00013024361489762324,15.859328751882678,0.040427094212621965,0,0,0.6411465776013053,0,,
0.527,1000,,,,0.00013024361489762324,15.85961372412034,0.043994826071425575,0,0,0.6977409473526683,0,,
0.5499950000010431,1000,,,,0.00013024361489762324,15.859960013480382,0.039365906240137125,0,0,0.6243416988629926,0,,
0.5739950000010431,1000,,,,0.00013024361489762324,15.860137624400341,0.038203638717645226,0,0,0.6059149678147226,0,,
0.5969950000010431,1000,,,,0.00013024361489762324,15.86061505917156,0.03764635686761205,0,0,0.5970943746573943,0,,
0.6199950000010431,1000,,,,-0.000263353669395528,15.861491719524025,0.0380864881517434,0,0,0.6041085164446278,0,,
0.643,1000,,,,-0.000263353669395528,15.862242026035837,0.0356610652485288,0,0,0.5656644478784196,0,,
0.6649950000010431,1000,,,,-0.000263353669395528,15.86350026625103,0.033388088128960845,0,0,0.5296519449233832,0,,
0.6909950000010431,1000,,,,-0.000263353669395528,15.864344536896985,0.03334124032831949,0,0,0.5289369238559447,0,,
0.716,1000,,,,-0.000263353669395528,15.864894117224516,0.0336794579811667,0,0,0.5343210347967219,0,,
0.7399950000010431,1000,,,,-0.000263353669395528,15.86573204082126,0.036601543822643585,0,0,0.5807102865704398,0,,
0.762995000001043,1000,,,,-0.0004390741536239074,15.866574168234745,0.0364948445972053,0,0,0.5790481585597589,0,,
0.7909950000010431,1000,,,,-0.0004390741536239074,15.866987376116345,0.03960245873093415,0,0,0.6283717127469006,0,,
0.8149950000010431,1000,,,,-0.0004390741536239074,15.867792794338078,0.04032314833850091,0,0,0.6398393626506902,0,,
0.8379950000010431,1000,,,,-0.0004390741536239074,15.868192474793261,0.03921213496485648,0,0,0.6222257049699134,0,,
0.8649950000010431,1000,,,,-0.0004390741536239074,15.86895214073158,0.04620736804211096,0,0,0.7332625120094287,0,,
0.888995000001043,1000,,,,-0.0004390741536239074,15.869575712961465,0.043517698375276595,0,0,0.6906074092202721,0,,
0.9129950000010431,1000,,,,-0.0006386600556251565,15.869793650932168,0.04214443965797438,0,0,0.6688235609062158,0,,
0.939,1000,,,,-0.0006386600556251565,15.870512329584479,0.04196066694551654,0,0,0.6659372821164081,0,,
0.965,1000,,,,-0.0006386600556251565,15.870896493625303,0.041916455076957154,0,0,0.6652517199060818,0,,
0.991,1000,,,,-0.0006386600556251565,15.871624149658956,0.039789865173362665,0,0,0.6315297849972167,0,,
1.019,1000,,,,-0.0006386600556251565,15.872001377487473,0.04007215509992794,0,0,0.6360253009449479,0,,
1.0419949999991804,1000,,,,-0.0006386600556251565,15.873538557579916,0.0376567870916761,0,0,0.5977464618542982,0,,
1.067995000001043,1000,,,,0.0007463309200495395,15.874808580760625,0.03444022667928595,0,0,0.5467320060116696,0,,
