Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (kgf/W),App message,
119.28425125000076,1800,,,,0.5455646256677303,11.782644897723795,12.228574496273161,18634,0,144.08494208559833,0.003786412811474475,,
122.78450075000055,1700,,,,0.4513752540769687,12.08785025402878,9.192968949071203,17023,0,111.12325252966302,0.004061962155334935,,
126.28535050000066,1600,,,,0.35806056958963667,12.363152234711935,6.624608205964876,15176,0,81.90101760418072,0.0043719259583624315,,
129.78470050000064,1500,,,,0.27899206342145677,12.581040907548378,4.69400250879856,13503,0,59.05542627989556,0.00472428485916039,,
133.28500125000076,1400,,,,0.19387078555541887,12.79111546598508,2.962797839668678,11336,0,37.89747091395917,0.005115881739004896,,
136.7873505000007,1300,,,,0.1165526420942475,12.962676045745434,1.549603909826278,8733,0,20.08701166077956,0.005802605676175359,,
140.2943012500008,1200,,,,0.058097424913328075,13.090789888622059,0.7311918590984009,6126,0,9.571878747518031,0.006069805551334894,,
143.79390100000074,1100,,,,0.01841797236425514,13.177081260901067,0.2580527250600132,3312,0,3.4003841129556136,0.005417996763613046,,
147.3380010000007,1000,,,,0.0035428712262242463,13.235662493103153,0.04223747535570791,0,0,0.559040715814529,0,,
150.87215025000057,1000,,,,0.003285261000267623,13.269312604063561,0.045234196884183266,0,0,0.6002251104829195,0,,
154.39485025000062,1100,,,,0.019048535274561372,13.27161105414731,0.2558792849432251,3328,0,3.3959287620982224,0.005610674778230638,,
157.89315050000044,1200,,,,0.05796546819380096,13.242384720130659,0.7370584592280118,6210,0,9.760413374083114,0.0059396889843252,,
161.3941012500007,1300,,,,0.1160640932481732,13.166426669206036,1.5870857893996353,8901,0,20.896252820739075,0.0055546735393739045,,
164.88960050000074,1400,,,,0.19944345905649472,13.02294050470085,3.0491139716032762,11550,0,39.70847188807396,0.00502316522610509,,
168.3954007500007,1500,,,,0.2882164838567803,12.820982023679926,4.8259889708296875,13760,0,61.873963976349536,0.004658163304934735,,
171.89500125000072,1600,,,,0.36746827655081105,12.579718817027192,6.773889330516956,15477,0,85.21361675489116,0.0043123240222965875,,
175.42140075000063,1700,,,,0.4643892455819504,12.245411069293505,9.438568383958083,17202,0,115.57907588223324,0.004017950647995624,,
178.92130075000068,1800,,,,0.556184286617836,11.856571119698287,12.37948252491398,18787,0,146.7781958501532,0.003789291849478593,,
182.4438512500007,1900,,,,0.6418566600812473,11.415171724541493,15.691787116569278,20114,0,179.12444244761087,0.003583300539182875,,
186.01090025000065,2000,,,,0.7223933810120635,10.933813208757588,19.26474113148418,21255,0,210.63712404407823,0.0034295656333407907,,
189.5481007500007,2000,,,,0.7118802416068641,10.847683397238363,19.067563158020626,21105,0,206.8388849500785,0.0034417151539263163,,
193.09245075000064,1900,,,,0.6190449974662899,11.17313144204504,15.196973956327662,19672,0,169.79775979267075,0.003645785586090685,,
196.63265050000058,1800,,,,0.52545711339958,11.500517258938734,11.818775536904322,18182,0,135.92203630419453,0.003865875860324925,,
200.1484510000006,1700,,,,0.43248543827582375,11.802807891276188,8.859193412855202,16652,0,104.56335890002781,0.004136146118310731,,
203.7233510000006,1600,,,,0.3421640359709947,12.069139039048247,6.363892165763888,14909,0,76.80670062077135,0.0044548898280033665,,
207.24690050000066,1500,,,,0.26615233363159374,12.282264492558166,4.528411508822278,13220,0,55.61914570997131,0.004785279131786872,,
210.76970075000068,1400,,,,0.18437490834874576,12.483333294125925,2.8278231903968836,11083,0,35.30065469500633,0.005223072955324785,,
214.27000100000063,1300,,,,0.11006942883833584,12.655225000274752,1.509175311723053,8534,0,19.09894114222593,0.005763189132647289,,
217.77040050000065,1200,,,,0.053994031989257105,12.774681947454981,0.705172439116964,5998,0,9.008356984959695,0.005993905632524942,,
221.3310510000007,1100,,,,0.015732168694188486,12.862364092648239,0.25363010090078236,3245,0,3.262277943638268,0.004829781158076379,,
224.8943505000005,1000,,,,0.004252797925330349,12.919349035404142,0.03808496125791312,0,0,0.49203549548616043,0,,
228.42110100000068,1000,,,,0.0035439972341634457,12.948811014188186,0.0412982387714481,0,0,0.5347589372348771,0,,
231.92365050000063,1100,,,,0.01872256790892285,12.950395149059224,0.25481407047465054,3254,0,3.2999415748695697,0.00567676384673079,,
235.4219505000007,1200,,,,0.05428364316535796,12.920116597928672,0.7047607363171491,6064,0,9.105591256622937,0.0059616660036909495,,
238.92195100000058,1300,,,,0.1112967246897961,12.842965989603627,1.538656472639363,8705,0,19.76090267477118,0.005632459697496735,,
242.41305075000074,1400,,,,0.1880323545540038,12.700606251696689,2.8963645231994004,11229,0,36.78557135365426,0.005111788589363339,,
245.9196510000007,1500,,,,0.2743184160477112,12.491533324539635,4.640912463823047,13434,0,57.9721626350478,0.004731959793750374,,
249.44485025000034,1600,,,,0.35331459260493103,12.244122908044254,6.525993038523971,15127,0,79.90505223787366,0.00442168492725911,,
252.96850050000057,1700,,,,0.4423805642291324,11.910479266735152,9.008431019882003,16845,0,107.29475720958638,0.004123061257211433,,
256.4711507500007,1800,,,,0.5279269226707445,11.527135654041619,11.820034015725039,18339,0,136.251131800133,0.003874663287882908,,
259.9917512500006,1900,,,,0.6096191137078899,11.095447574769919,14.962875802828066,19649,0,166.0198766800617,0.0036719707169206145,,
263.5103507500006,2000,,,,0.6870303828068824,10.623346859267402,18.341915264758207,20704,0,194.85257794396156,0.003525897520690632,,
267.0191502500008,2000,,,,0.6728039500414098,10.544553632044616,18.069933654098215,20557,0,190.5393909419556,0.003531049543861966,,
270.51825100000065,1900,,,,0.5859670813781992,10.857053024109506,14.453344501588678,19195,0,156.92064052045228,0.0037341751604265277,,
274.0204512500005,1800,,,,0.499021981290415,11.163431169622271,11.236128098382181,17818,0,125.43374325049763,0.003978375701232788,,
277.5189025000004,1700,,,,0.41092582472267214,11.454119938843725,8.44112324382911,16246,0,96.68561985232732,0.00425015409621647,,
281.04735150000056,1600,,,,0.3253770605130465,11.713617225541274,6.088632174916392,14550,0,71.31988536361581,0.004562277029492318,,
284.5430017500004,1500,,,,0.2522085990502866,11.920668320904129,4.328224171534046,12861,0,51.595336079097805,0.004888273218264016,,
288.0700517500005,1400,,,,0.1756835672488699,12.121840839357478,2.7031384581700215,10752,0,32.76699093245783,0.005361810524046615,,
291.5744012500006,1300,,,,0.10434487622693925,12.287621660254462,1.4494114849601236,8340,0,17.809811864562,0.0058590499172471435,,
295.0964027500002,1200,,,,0.05207737932109165,12.40714088747299,0.6766407622880898,5835,0,8.395176229257395,0.006203723744635671,,
298.5946520000005,1100,,,,0.016868506842410664,12.491752857447633,0.2430949037512165,3142,0,3.0366845314915034,0.0055572114908176515,,
302.09990100000067,1000,,,,0.004380317482010209,12.551041652290447,0.04630949398577329,0,0,0.5812370729260862,0,,
